status,merchantId,merchantName,merchantSlug,websiteUrl,finalWebsiteUrl,reasonCodes,candidateSource,candidateScore,candidateUrl,evidence,sha256,width,height,bytes
SAFE,cmta1lxzg00r3q8iyk2zswrtf,Massaha,massaha,https://massaha.gr,https://www.massaha.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.massaha.gr/favicon.ico,well-known /favicon.ico fallback,c1de8a1d9f52ac8eb6dd88e8362cad13e1013e3bde33d3b80da42f10c4a9a381,192,192,6306
ERROR,cmta1itzx00ebq8iyerir1tmb,Maziotisjewels,maziotisjewels,https://maziotisjewels.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_TIMEOUT|OFFICIAL_GIFT_CARD_PAGE:PAGE_HTTP_502,,,,,,,,
REVIEW,cmtb7i26i000z04iyas90sthl,Mindful Touch,massage-gift-card-by-mindful-touch-in-chania-crete,https://massage-crete.com,https://massage-crete.com/,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_HTTP_404|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_HTTP_404,SITE_ICON,50,https://massage-crete.com/favicon.ico,well-known /favicon.ico fallback,,,,
ERROR,cmta1nfxp00wvq8iy71vxcbpb,Minotavros,minotavros,https://minotavros.gr,,OFFICIAL_WEBSITE_PAGE:fetch failed,,,,,,,,
REVIEW,cmta1ixh000etq8iyrstbzf45,Misa,misa,https://misa.gr,https://www.misa.gr/,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_HTTP_404|OFFICIAL_WEBSITE_PAGE:ASSET_FETCH_FAILED|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_HTTP_404,HEADER_IMAGE,349,https://www.misa.gr/quality_auto/MISA%20LOGO.png,img:gRkIq0 sFiSiq img_comp-joymbfg8 apPOZK MISA LOGO,,,,
SAFE,cmta1ixuq00evq8iyfw77ryfl,Moelian,moelian,https://moelian.gr,https://www.moelian.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.moelian.gr/favicon.ico,well-known /favicon.ico fallback,fc68974c61f77442db39e985f243132981711305edfee9af8d636694ebebe735,192,192,25683
SAFE,cmta1izhy00f3q8iya0mr8ool,Movelab,movelab,https://movelab.gr,https://www.movelab.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.movelab.gr/favicon.ico,well-known /favicon.ico fallback,f160e07127adebd6e95fb48bc6bbe679a4acd8b785f0ebacef61b9694622c530,192,192,4296
SAFE,cmta1j14200f9q8iy4qbjvx5d,Mycolours,mycolours,https://mycolours.gr,https://www.mycolours.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.mycolours.gr/favicon.ico,well-known /favicon.ico fallback,1d935711dde964c78b0946109659fa5b8ab04b18473fa165f19e3ec1bd61bf36,192,192,7703
REVIEW,cmta5nu7u001i54iy26l668bf,Myprotein,myprotein,https://myprotein.gr,https://www.myprotein.gr/,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_FETCH_FAILED|OFFICIAL_WEBSITE_PAGE:ASSET_HTTP_404|OFFICIAL_WEBSITE_PAGE:ASSET_NOT_IMAGE:binary/octet-stream|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_HTTP_404|OFFICIAL_GIFT_CARD_PAGE:ASSET_NOT_IMAGE:binary/octet-stream,JSONLD_LOGO,184,https://object.gb-lon.thghosting.cloud/gb_lon_li_elysium_test_platform:brand-logos/altitude.svg,JSON-LD logo property,,,,
ERROR,cmta1lfel00p3q8iywla7k0oj,Nakas,nakas,https://nakas.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403,,,,,,,,
ERROR,cmtb6uxpz002x3giyag7687wz,Nakasconcept,nakasconcept,https://nakasconcept.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403|OFFICIAL_GIFT_CARD_PAGE:PAGE_HTTP_403,,,,,,,,
ERROR,cmtb6uygv00313giyphdd4xl4,Nativis,nativis,https://nativis.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_401|OFFICIAL_GIFT_CARD_PAGE:PAGE_HTTP_401,,,,,,,,
SAFE,cmta421c00000t8iyz2ify6i3,Netflix,netflix,https://netflix.com,https://www.netflix.com/gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.netflix.com/favicon.ico,well-known /favicon.ico fallback,abe8012eb65c0dc0ac3e87dcc1e60e1908ebd8f12b7c47a5df1856f7a7bb1edd,64,64,16958
REVIEW,cmtb77ecy002gdkiyplat2lrt,North & South Jewelry,north-and-south-jewelry-gift-card,https://northandsouthjewelry.gr,https://www.northandsouthjewelry.gr/products/north-south-jewelry-gift-card,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_HTTP_404|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_HTTP_404,OG_IMAGE,98,http://www.northandsouthjewelry.gr/cdn/shop/files/GiftCard_1200x.jpg?v=1698262777,og:image,,,,
ERROR,cmt8fb1qo000e6kiyhr3vcqzi,Notino,notino,https://notino.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403|OFFICIAL_GIFT_CARD_PAGE:fetch failed,,,,,,,,
ERROR,cmtb6uzla00373giydd6wqbju,Optika Liolios,δωροκαρτες,https://optikaliolios.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403|OFFICIAL_GIFT_CARD_PAGE:fetch failed,,,,,,,,
REVIEW,cmta1j64i00ftq8iybi7vezby,Osteriamamma,osteriamamma,https://osteriamamma.gr,https://www.osteriamamma.gr/gift-card,OPERATOR_EXCLUDED_AFTER_VISUAL_REVIEW,SITE_ICON,68,https://www.osteriamamma.gr/favicon.ico,well-known /favicon.ico fallback,f9b89deac1a795cb941aed19f83b68e58f318d6281bd1f1ffeec534d821e3813,192,192,17271
SAFE,cmta1j9v800g9q8iy1nle1uqi,Pezzetta,pezzetta,https://pezzetta.gr,https://www.pezzetta.gr/gift-card,OFFICIAL_GIFT_CARD_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.pezzetta.gr/favicon.ico,well-known /favicon.ico fallback,c9ab3b9b70a14106eafbc169b111a2d21bdcb222ea09a274be2fd1b771ebecb8,192,192,6029
ERROR,cmta1f2cv000wq8iyrguy8go3,PharmNet,pharmnet,https://pharmnet.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403|OFFICIAL_GIFT_CARD_PAGE:PAGE_HTTP_403,,,,,,,,
REVIEW,cmta1nm6s00xjq8iyb6787fku,Piccolo Orso,piccolo-orso,https://piccolo-orso.gr,https://piccolo-orso.gr/,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_NOT_IMAGE:text/html; charset=utf-8|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_NOT_IMAGE:text/html; charset=utf-8,SITE_ICON,68,https://piccolo-orso.gr/favicon.ico,well-known /favicon.ico fallback,,,,
SAFE,cmtb78a1e006xdkiyci06sr0y,Plegmashop,plegmashop,https://plegmashop.gr,https://plegmashop.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://plegmashop.gr/favicon.ico,well-known /favicon.ico fallback,8052f8f98a89c57805a1ce096114c78f9075f8f86243dcd7b0fc8b7f7798569a,32,32,1716
REVIEW,cmta1jcpl00glq8iyiewjd0bh,Ptbox,ptbox,https://ptbox.gr,https://www.ptbox.gr/,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_HTTP_404|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_HTTP_404,HEADER_IMAGE,263,https://www.ptbox.gr/al_c,img:gRkIq0 sFiSiq img_comp-kxmyy09e apPOZK Pt Box Logo,,,,
SAFE,cmtb77y00005adkiya4pa2gzm,Quad & Buggy Safari Crete,quad-and-buggy-safari-crete,https://offroadcrete.gr,https://www.offroadcrete.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.offroadcrete.gr/favicon.ico,well-known /favicon.ico fallback,23d34de10f92bd68184964ce7ce4dd0daf2c1a3e38bd5b9925cdd167dbaa13a1,192,192,36553
REVIEW,cmtb62r5h001u94iyasn3pt54,Radiodaysfashion,radiodaysfashion,https://radiodaysfashion.gr,https://www.radiodaysfashion.gr/,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_HTTP_404|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_HTTP_404,OG_IMAGE,98,https://www.radiodaysfashion.gr/app/assets/img/share-image.jpg,og:image,,,,
SAFE,cmta1geq4005lq8iyvs3k2pk8,Regalinas,regalinas,https://regalinas.gr,https://www.regalinas.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.regalinas.gr/favicon.ico,well-known /favicon.ico fallback,bf33ee623cad7e31b2e13e989d675a419f0f4ee52c8a6b56f21b248af02c5bb4,48,48,15086
SAFE,cmta1evj10006q8iy32cz89b3,Rituals,rituals,https://rituals.com,https://www.rituals.com/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.rituals.com/favicon.ico,well-known /favicon.ico fallback,529ed238be0cd60083ff77d7bc06f2558da9a266e0f20dd8bea6cbc17d3e9860,16,16,1150
REVIEW,cmta1k1x700jhq8iyxupg6exd,Romeo,romeo,https://romeo.gr,https://www.romeo.gr/,OPERATOR_EXCLUDED_AFTER_VISUAL_REVIEW,SITE_ICON,68,https://www.romeo.gr/favicon.ico,well-known /favicon.ico fallback,277f1dd16b817da870c1976c89df83a61e6b7f9dba5e2003fa0348b83ac64c19,192,192,10943
SAFE,cmtb7i1i0000w04iys9w2oqz8,Santorini Zen Spa,spa-gift-voucher-in-santorini,https://santorinizenspa.com,https://www.santorinizenspa.com/zen-spa-gift-voucher-program.html,OFFICIAL_GIFT_CARD_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.santorinizenspa.com/favicon.ico,well-known /favicon.ico fallback,d0cab677c5a359ef0b23346a159ee7ce7ee85f3889b15b20e281d589ea80e4a7,64,64,16958
ERROR,cmtb62p1e001i94iydv5ldjzm,Send gifts and wishes to your beloved ones,send-gifts-and-wishes-to-your-beloved-ones,https://neraidochora.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403|OFFICIAL_GIFT_CARD_PAGE:PAGE_HTTP_403,,,,,,,,
ERROR,cmt8fb4oz000o6kiylq2ujw83,Sephora,sephora,https://giftcard.sephora.gr,,OFFICIAL_WEBSITE_PAGE:fetch failed,,,,,,,,
ERROR,cmta1gwxy007dq8iy283ovzsf,Sfsonline,sfsonline,https://sfsonline.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403,,,,,,,,
SAFE,cmta1nrq800y5q8iy9tcv8iqe,Skinpositive,skinpositive,https://skinpositive.gr,https://www.skinpositive.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.skinpositive.gr/favicon.ico,well-known /favicon.ico fallback,80afe00a1c336c0eb7774c42a804909851a16524327327369a089998ff5cad4d,192,192,8716
REVIEW,cmtb6v3o2003t3giy697d01nq,Somatherapy,somatherapy,https://somatherapy.gr,https://somatherapy.gr/,DUPLICATE_ASSET_HASH_ACROSS_MERCHANTS,SITE_ICON,68,https://somatherapy.gr/favicon.ico,well-known /favicon.ico fallback,6bdb369337ac2496761c6f063bffea0aa6a91d4662279c399071a468251f51f0,80,80,4119
REVIEW,cmta1gxff007fq8iy28qeo2n2,Sportcafe,sportcafe,https://sportcafe.gr,https://sportcafe.gr/,DUPLICATE_ASSET_HASH_ACROSS_MERCHANTS,HEADER_IMAGE,334,https://sportcafe.gr/wp-content/uploads/2025/12/logo_black-100x34.png,img:no-lazy custom-logo no-lazy custom-logo-link SportCafe,c74e3a630b8772c7591abe93cdb1bca293388966d0e4c064c9ea7404059e2d43,100,34,1745
REVIEW,cmta1ezmz000kq8iyr2e7ujvq,Sportys,sportys,https://sportys.gr,http://www.sportys.gr/,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_HTTP_404|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_HTTP_404,SITE_ICON,68,http://www.sportys.gr/favicon.ico,well-known /favicon.ico fallback,,,,
REVIEW,cmta1fdbr0022q8iyso2oofv7,StefanouMarine,stefanoumarine,https://stefanoumarine.net,https://stefanoumarine.com/el-gr,OFFICIAL_WEBSITE_PAGE:WEBSITE_REDIRECTED_TO_DIFFERENT_DOMAIN|OFFICIAL_GIFT_CARD_PAGE:WEBSITE_REDIRECTED_TO_DIFFERENT_DOMAIN,,,,,,,,
SAFE,cmta1jjvp00hfq8iy74s2thdz,Storybook,storybook,https://storybook.gr,https://www.storybook.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.storybook.gr/favicon.ico,well-known /favicon.ico fallback,732f1ca5f04def864eacaa2616bf516e56fdfe65b84155ec2a4927d68529938b,192,192,19079
ERROR,cmta1jkwi00hjq8iy1ommjcbj,Sunsandclouds,sunsandclouds,https://sunsandclouds.gr,,OFFICIAL_WEBSITE_PAGE:fetch failed|OFFICIAL_GIFT_CARD_PAGE:fetch failed,,,,,,,,
REVIEW,cmtb62tbk002694iynay5o1a0,Sweetnspicy,sweetnspicy,https://sweetnspicy.gr,https://sweetnspicy.gr/,DUPLICATE_ASSET_HASH_ACROSS_MERCHANTS,SITE_ICON,68,https://sweetnspicy.gr/favicon.ico,well-known /favicon.ico fallback,88baf40feb43463a8f6aa6543e88bdbe33f0db9a317486e786eee1e5c76a9544,256,256,113459
REVIEW,cmta1nv0400yhq8iywl3ocjxp,Symmetria,symmetria,https://symmetria.gr,https://www.symmetria.com/el/,OFFICIAL_WEBSITE_PAGE:WEBSITE_REDIRECTED_TO_DIFFERENT_DOMAIN,,,,,,,,
REVIEW,cmta1jlyd00hnq8iyz32uf5a8,T Support,t-support,https://t-support.gr,https://t-support.gr/,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:IMAGE_DECODE_FAILED|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:IMAGE_DECODE_FAILED,SITE_ICON,84,https://t-support.gr/image/catalog/tsupport.png,link rel=icon,,,,
ERROR,cmta1jo5l00hvq8iyyy7qivp0,Tempus,tempus,https://tempus.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403,,,,,,,,
REVIEW,cmtb7hygt000g04iyr77czbp5,The Ultimate Travel Gift,the-ultimate-travel-gift,https://divaniacropolishotel.com,https://divaniacropolishotel.com/,DUPLICATE_ASSET_HASH_ACROSS_MERCHANTS,SITE_ICON,81,https://divaniacropolishotel.com/wp-content/uploads/2025/05/fav_120x120.png,link rel=icon,d8cdf498aba1399b4cb05ad8867e6e5ee1c85974ea45d425591f8a8f2334a75b,120,120,5471
ERROR,cmta1m2se00rlq8iybu8clfeq,Theknittingclub,theknittingclub,https://theknittingclub.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403,,,,,,,,
REVIEW,cmta1m3qd00rpq8iyigim5svy,Theplants,theplants,https://theplants.gr,https://theplants.gr/cgi-sys/suspendedpage.cgi,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_NOT_IMAGE:text/html,SITE_ICON,68,https://theplants.gr/favicon.ico,well-known /favicon.ico fallback,,,,
ERROR,cmta1l9iw00ofq8iy7s34mm5k,Travelagency,travelagency,https://travelagency.gr,,OFFICIAL_WEBSITE_PAGE:fetch failed|OFFICIAL_GIFT_CARD_PAGE:fetch failed,,,,,,,,
REVIEW,cmta1m4q100rtq8iy63n4cf58,Tresorjewelry,tresorjewelry,https://tresorjewelry.gr,https://tresorjewelry.gr/,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_HTTP_404,SITE_ICON,68,https://tresorjewelry.gr/favicon.ico,well-known /favicon.ico fallback,,,,
ERROR,cmta1gyrx007lq8iyc6lx7l6y,Tsakirismallas,tsakirismallas,https://tsakirismallas.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403|OFFICIAL_GIFT_CARD_PAGE:PAGE_HTTP_403,,,,,,,,
ERROR,cmta4z66f0042sciyfrs0qo0w,Ullapopken,ullapopken,https://ullapopken.gr,,OFFICIAL_WEBSITE_PAGE:fetch failed|OFFICIAL_GIFT_CARD_PAGE:fetch failed,,,,,,,,
SAFE,cmta1juzk00inq8iymdkvh13b,Verandadelvino,verandadelvino,https://verandadelvino.gr,https://www.verandadelvino.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.verandadelvino.gr/favicon.ico,well-known /favicon.ico fallback,d55eaf0a48939ac70427c98a7f8d9a91d1546e7bda6b2df576d179c9c202d340,192,192,5610
SAFE,cmtb7i4fg001a04iyu5nzeowe,Wellness Gift Cards,wellness-gift-cards,https://omhomestudio.com,https://www.omhomestudio.com/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,50,https://www.omhomestudio.com/favicon.ico,well-known /favicon.ico fallback,e6385284cfbba782a8053f118519f71c36ec37cd942f612f690f68eb60daace1,192,192,18023
ERROR,cmta4z8pw004csciymdcih8iu,Wildsouls,wildsouls,https://wildsouls.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403|OFFICIAL_GIFT_CARD_PAGE:PAGE_HTTP_403,,,,,,,,
SAFE,cmta1jxbr00ixq8iy0ji2ui9e,Winewalkers,winewalkers,https://winewalkers.gr,https://www.winewalkers.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.winewalkers.gr/favicon.ico,well-known /favicon.ico fallback,c4d2ed3e921b6d5c40df7af14f687593713749b0f5840dbe943cae7dd16fdec2,192,192,8285
REVIEW,cmtb6utaw00293giyc40zz7r9,www.katoflitavern.gr,www-katoflitavern-gr,https://katoflitavern.gr,https://www.katoflitavern.gr/en/product/dorokarta/,OFFICIAL_WEBSITE_PAGE:fetch failed|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_TOO_SMALL:284,SITE_ICON,83,https://www.katoflitavern.gr/wp-content/uploads/2024/12/cropped-istoria-192x192.webp,link rel=icon,,,,
SAFE,cmta1jy9c00j1q8iyyfjvma71,Xmode,xmode,https://xmode.gr,https://www.xmode.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.xmode.gr/favicon.ico,well-known /favicon.ico fallback,d5e79abf52061dfce3780b3792944bb887aafeeeac4d8d5a2cb72baf7ae97270,192,192,24336
SAFE,cmta1h2f10081q8iyet5ax0sh,Zalando,zalando,https://zalando.gr,https://www.zalando.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.zalando.gr/favicon.ico,well-known /favicon.ico fallback,220d6b07793f5b532ddf19afb10277f104d5703aa3038f9311718a6d8b639b2b,48,48,15086
REVIEW,cmtb77twd004odkiyt5u3ep1e,Αγοράστε μια δωροεπιταγή,αγοραστε-μια-δωροεπιταγη,https://cheapet.gr,https://cheapet.gr/,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_HTTP_404|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_HTTP_404,SITE_ICON,50,https://cheapet.gr/favicon.ico,well-known /favicon.ico fallback,,,,
REVIEW,cmtb77srp004idkiywlcqejho,Αγοράστε μία Δωροκάρτα,αγοραστε-μια-δωροκαρτα,https://bekids.gr,https://bekids.gr/,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_TOO_SMALL:271|OFFICIAL_WEBSITE_PAGE:ASSET_HTTP_404|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_TOO_SMALL:271|OFFICIAL_GIFT_CARD_PAGE:ASSET_HTTP_404,SITE_ICON,66,https://bekids.gr/image/catalog/graphics/favicon.png,link rel=icon,,,,
ERROR,cmta4y9p8000csciy38yiy1ff,Δωροκάρτα Beababy e,δωροκαρτα-beababy-e,https://beababy.gr,,OFFICIAL_WEBSITE_PAGE:PAGE_HTTP_403|OFFICIAL_GIFT_CARD_PAGE:PAGE_HTTP_403,,,,,,,,
REVIEW,cmta4yjki001gsciyo7tcjy02,Δωροκάρτα από την Harpy Clothing 2026,δωροκαρτα-απο-την-harpy-clothing-2026,https://harpy.gr,https://harpy.gr/cgi-sys/suspendedpage.cgi,OFFICIAL_WEBSITE_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_WEBSITE_PAGE:ASSET_NOT_IMAGE:text/html|OFFICIAL_GIFT_CARD_PAGE:STRONG_CANDIDATE_REJECTED|OFFICIAL_GIFT_CARD_PAGE:ASSET_NOT_IMAGE:text/html,SITE_ICON,68,https://harpy.gr/favicon.ico,well-known /favicon.ico fallback,,,,
REVIEW,cmta4yf3d000ysciy2zdlqyzw,Ηλεκτρονική Δωροκάρτα - SportCafe,ηλεκτρονικη-δωροκαρτα-sportcafe,https://el.sportcafe.gr,https://el.sportcafe.gr/,DUPLICATE_ASSET_HASH_ACROSS_MERCHANTS,HEADER_IMAGE,334,https://sportcafe.gr/wp-content/uploads/2025/12/logo_black-100x34.png,img:no-lazy custom-logo no-lazy custom-logo-link SportCafe,c74e3a630b8772c7591abe93cdb1bca293388966d0e4c064c9ea7404059e2d43,100,34,1745
SAFE,cmta4z1g8003ksciycb0lyswx,Κάρτα Δώρου Εστιατόριο | Salero Restaurant,καρτα-δωρου-εστιατοριο-salero-restaurant,https://salero.gr,https://www.salero.gr/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,68,https://www.salero.gr/favicon.ico,well-known /favicon.ico fallback,9f539a9e5b20e192e4d6ea6d5d25dcd86e574a492a0d6662fa7d35b639cdd36a,192,192,9144
SAFE,cmtb7i0pf000s04iygmr4uj2e,Μασάζ & Θεραπείας,μασαζ-and-θεραπειας,https://physiowellnessathens.com,https://www.physiowellnessathens.com/,OFFICIAL_WEBSITE_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,50,https://www.physiowellnessathens.com/favicon.ico,well-known /favicon.ico fallback,a16c2f0f07e2e5dbc128e908a29064d8252f42fac251be5b919cdb373b1b3a24,192,192,14206
