status,merchantId,merchantName,merchantSlug,websiteUrl,finalWebsiteUrl,reasonCodes,candidateSource,candidateScore,candidateUrl,evidence,sha256,width,height,bytes
SAFE,cmtb6ueoq00043giye4hg3ri6,Adventure Junkies,90-adventure-junkies,https://adventurejunkies.gr,https://adventurejunkies.gr/,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET|OPERATOR_VISUALLY_APPROVED_FILENAME_RISK|IMAGE_VALIDATED,HEADER_IMAGE,154,https://adventurejunkies.storage.googleapis.com/wp-content/uploads/2022/02/24234105/fav.png,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET_WITH_VISUAL_FILENAME_OVERRIDE,4e637ccc985fad884e657ccdfc769cb25d0769ef09bc88cc2b6489d055207e85,91,98,28619
SAFE,cmta1nm6s00xjq8iyb6787fku,Piccolo Orso,piccolo-orso,https://piccolo-orso.gr,https://piccolo-orso.gr/,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,318,https://piccolo-orso.gr/files/uploads/2024/08/logo_gold2.webp,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET,45056a7151f893730fab5e3d53b5ebd35405ba9e2d647c12eec2ff7e9bd6b2c1,577,147,10092
