status,merchantId,merchantName,merchantSlug,websiteUrl,finalWebsiteUrl,reasonCodes,candidateSource,candidateScore,candidateUrl,evidence,sha256,width,height,bytes
SAFE,cmta1i46g00b5q8iy2z5otzf9,Eightboutiquegym,eightboutiquegym,https://eightboutiquegym.gr,https://eightboutiquegym.gr/,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,120,https://static.wixstatic.com/media/92628e_68551fde6e9841458bad6fe2b9f6e92a%7Emv2.jpeg/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/92628e_68551fde6e9841458bad6fe2b9f6e92a%7Emv2.jpeg,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET,5348c0745de81dd7072ab1cc693f5f7dac30a213d6412f06100bc3fbe41b6dc4,192,192,5087
SAFE,cmta1n82o00w1q8iyo9230d1u,Kaelego,kaelego,https://kaelego.gr,https://kaelego.gr/,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET|OPERATOR_VISUALLY_APPROVED_FILENAME_RISK|IMAGE_VALIDATED,HEADER_IMAGE,114,https://kaelego.gr/wp-content/uploads/2023/10/cropped-flame_logo_for_webpage_tab_banner-removebg-192x192.png,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET_WITH_VISUAL_FILENAME_OVERRIDE,c903115aeacdeb8e9296195bd98c031dc036ee6cb661ec09941199a30ec2f6d5,192,192,8987
