kind,type,actionId,cardId,merchantId,merchantName,title,expected,value,officialUrl,issues,reason,evidence,structuredAmounts,relationCounts
REVIEW,REVIEW,,cmta1hw4400akq8iykgucmned,cmta1hvy400ajq8iyj0su91kc,Decolight,Decolight Δωροκάρτα 20€,,,https://www.decolight.gr/index.php?route=account%2Fvoucher,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":4,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1m6ad00s0q8iyjl5guf73,cmta1m63d00rzq8iyrm7v5cfk,Dromeasbikes,DromeasBikes Δωροεπιταγή 25€,,,https://dromeasbikes.gr/product-category/%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AD%CF%82/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fnc4002zq8iy3yrpxjfz,cmta1fn4k002yq8iypmw8rapu,Ekklisiastika Karditsa,Κολώνας Δωροκάρτα 50,,,https://ekklisiastikakarditsa.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":3,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1myap00uyq8iy05wx63jv,cmta1my4200uxq8iyrtkh2ksx,Enchriso,100€ gift card - Κοσμήματα En Chriso,,,https://enchriso.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":3,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1i8n300boq8iydt4qw67b,cmta1i8g400bnq8iyw7ifw6pq,Fantasea,Fantasea Δωροεπιταγή 100€,,,https://www.fantasea.gr/product/doroepitagi-100-1034/,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (100). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":4,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1iad800bwq8iyw7ce55ti,cmta1ia7500bvq8iypdqd66ct,Funkymonkeyshoes,Funky Monkey Δωροκάρτα 30€ / 40€ / 50€,,,https://funkymonkeyshoes.gr/product/gift-card/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":1,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ezdj000jq8iyh7o6gmjd,cmta1ez7o000iq8iykgtqu8z5,GC-TECH,ΔΩΡΟΚΑΡΤΑ ΤΩΝ 10 - GIFT CARD,,,https://gctech.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb7774t001fdkiyhs33c0v6,cmtb776zn001edkiyarmmetay,God Bless Women,25 CHF Gift card,,,https://godblesswomen.gr/products/25-chf-gift-card/236339811/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fk9b002pq8iyf5m36fcm,cmta1fk27002oq8iyhbxv0ee5,Grill me,Grill me Δωροκάρτα 50€,,,https://grillme.gr/gr/dorokarta,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":4,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1icyu00c8q8iytwvndmek,cmta1icso00c7q8iyl4xfcphi,Harmanis,Δωροεπιταγή 300 ευρώ,,,https://harmanis.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1kqbn00maq8iyrbgsvpn7,cmta1kq4t00m9q8iynfm2daqb,Hobbylobby Yarns,Hobby Lobby Δωροεπιταγή 100€,,,https://www.hobbylobby-yarns.gr/product-category/doroepitages/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1f16s000rq8iy7vke82nt,cmta1f101000qq8iy6zg8n644,John-Andy,JOHN-ANDY Δωροεπιταγή 20€,,,https://john-andy.com/gunaika/doroepitages.html,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1n88i00w2q8iyediptv4s,cmta1n82o00w1q8iyo9230d1u,Kaelego,Gift card-50,,,https://kaelego.gr/gift-card/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":1,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1lj9c00piq8iynmfth5h9,cmta1lj2s00phq8iymc9sy8cd,Kantarzoglou,€150.00 Gift Card,,,https://www.kantarzoglou.gr/el/my-gift-cards/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":3,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ilzk00d8q8iy2h8zeglu,cmta1iltx00d7q8iyerhiz1p8,Kazi,Kazi Gift Card 80€,,,https://kazi.gr/gift-card-519380-1.html,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (80). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":1,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ims300dcq8iy209yelks,cmta1imn100dbq8iyn4nhj89a,Kikoo,Kikoo Δωροεπιταγή 50€,,,https://kikoo.gr/index.php?path=216&route=product%2Fcategory,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":3,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1flev002rq8iyn4j6f4f1,cmta1fl7h002qq8iyqkgcjboc,Kounio,Kounio Δωροκάρτα 25€,,,https://kounio.gr/katastima/legacy/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1n9za00w8q8iy7ywbxcsm,cmta1n9sv00w7q8iypja3wgnv,Krikisbeauty,Krikis Beauty Gift Card 20€,,,https://krikisbeauty.gr/shop/gift-card-20e-2/,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment contains an explicit currency amount (20). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":1,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1grv5006uq8iye4j038gk,cmta1grl4006tq8iy8pmzmbvn,Laloo,Laloo Gift Card 30€,,,https://laloo.gr/el/250-gift-cards,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fsds003hq8iywvbrxbq7,cmta1fs7o003gq8iylqjn4ind,LIAKOPOULOS Brands Store,GIFTCARD 100 (Δωροκάρτα),,,https://www.liakopoulos-store.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":1,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ktry00moq8iyk8cnm3ts,cmta1ktlv00mnq8iym8klu36r,Luckytravel,Lucky Travel Gift Card 100€ / 200€ / 300€,,,https://www.luckytravel.gr/product/giftcard/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":3,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1gsbd006wq8iy8x59y1jr,cmta1gs4h006vq8iydzfivov7,Maniashome,Maniashome Δωροεπιταγή 20€,,,https://maniashome.gr/katigoria/doroepitages/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1iskl00e4q8iy4blzttgs,cmta1isf400e3q8iyxulrv2jo,Maralcrafts,Maral Crafts Gift Card 50€,,,https://maralcrafts.gr/product-category/gift-cards/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":3,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ndg700wmq8iy0aym5v5k,cmta1nd8500wlq8iyt3qqsq3s,Marinospor,Gift Card - Gift Card 100€ - Marinospor,,,https://marinospor.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1iszf00e6q8iyhvyjlqm9,cmta1ists00e5q8iybr7fmy1d,Marketfix,Gift Card Niyamas - Ηλεκτρονική Δωροκάρτα 20€,,,https://marketfix.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1kaap00kgq8iyxyxwrv9r,cmta1ka4i00kfq8iykvii8j6b,Medi Shop,Medi-Shop Δωροκάρτα 50€,,,https://www.medi-shop.gr/el/giftcards,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":4,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta4ytua002nsciye5jdpjc2,cmta4yto2002msciy14cp15ty,Megafitness,"Megafitness Gift Card 300,00€",,,https://www.megafitness.gr/en/megafitness-gift-card-300-00%E2%82%AC-104325,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (300). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1kard00kiq8iyc8lsfv9b,cmta1kakx00khq8iyslhuttfv,Melispa,Meli Spa Gift Card 30€,,,https://www.melispa.gr/el/gift-card,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta4yuag002psciyoexjru1o,cmta4yu3q002osciyu5jetmw1,Mgsound,MGsound Gift Card 300€,,,https://www.mgsound.gr/product-category/gift-cards/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":4,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ix8a00esq8iyx9vwmckf,cmta1ix3800erq8iyqmw3lkc2,Mikelidis,Mikelidis Gift Card 300€,,,https://www.mikelidis.gr/dora/gift-card/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":1,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":2,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
