kind,type,actionId,cardId,merchantId,merchantName,title,expected,value,officialUrl,issues,reason,evidence,structuredAmounts,relationCounts
REVIEW,REVIEW,,cmtb77tnt004ndkiyw1tey12d,cmtb77ti7004mdkiyn5wn9fgi,Chania Culture,Δωροκάρτα,,,https://shop.chania-culture.gr/product/gift-card/,POSSIBLE_DUPLICATE_PROGRAM,Merchant has 2 cards; no merge/archive action is planned without a relation-aware keeper decision.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1foot0035q8iyj3zj3bf1,cmta1foi10034q8iys3xdtw6v,Chicbee,Δωροκάρτα 20,,,https://chicbee.gr/product/dorokarta-10/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb7718b000ldkiynw5j1q46,cmtb77130000kdkiy8nzwbibh,Cordella,Δωροκάρτα 500€,,,https://www.cordella.gr/shop/empeiries/taxidia-metakiniseis/xenodoxeia-diamones/dorokarta-500_10995,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (500). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1mtta00ugq8iy0fpw7nra,cmta1mtmv00ufq8iy7t79x1wg,Dalis,Gift Card 20,,,https://dalis.gr/product-category/gift-cards/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1hvnc00aiq8iy7f43du8p,cmta1hv0400ahq8iy7wxjbo01,Dbsounds,e-Gift Card (Hλεκτρονική Δωροκάρτα) 500€,,,https://dbsounds.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1hw4400akq8iykgucmned,cmta1hvy400ajq8iyj0su91kc,Decolight,Δωροκάρτα 20€ - 0001,,,https://decolight.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fa1z001rq8iyz9bikmb5,cmta1f9vp001qq8iy90mef58l,DigiShark,Δωροκάρτα 25,,,https://digishark.gr/product/giftcard26/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1m6ad00s0q8iyjl5guf73,cmta1m63d00rzq8iyrm7v5cfk,Dromeasbikes,Gift voucher €25,,,https://dromeasbikes.gr/product/%ce%b4%cf%89%cf%81%ce%bf%ce%b5%cf%80%ce%b9%cf%84%ce%b1%ce%b3%ce%ae10/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1m6ti00s2q8iyv2uhr92n,cmta1m6np00s1q8iyh8u312hb,E Snacks,Gift Card 50€ | E-Snacks,,,https://e-snacks.gr/gift-cards,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1m7h100s4q8iy0yg57q08,cmta1m7ap00s3q8iyofu6o4ra,E Socks,€50 Gift Card,,,https://e-socks.gr/collections/giftcards,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1glxb006aq8iyq6z8shi9,cmta1glqy0069q8iyo9pgurro,Efarmakeio,"Δωροκάρτα Αξίας 25,00",,,https://efarmakeio.gr/gift-cards,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fnc4002zq8iy3yrpxjfz,cmta1fn4k002yq8iypmw8rapu,Ekklisiastika Karditsa,Κολώνας Δωροκάρτα 50,,,https://ekklisiastikakarditsa.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1myap00uyq8iy05wx63jv,cmta1my4200uxq8iyrtkh2ksx,Enchriso,100€ gift card - Κοσμήματα En Chriso,,,https://enchriso.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1f6090019q8iygnn0tj4u,cmta1f5tr0018q8iyo2evq1r0,EpiploSet,Δωροκάρτα Ποσό Δωροκάρτας: 50,,,https://www.epiploset.gr/product/gift-card/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fsu3003jq8iy5qqq6jin,cmta1fsn8003iq8iy44ffyjo1,Ergaleiogatos,30 EUR,,,https://www.ergaleiogatos.gr/shop/doroepitagi/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb774ej0011dkiy2n93voje,cmtb7749h0010dkiy4q022h9a,Fagotto Books,Δωροκάρτα αξίας 40 ευρώ,,,https://fagottobooks.gr/en/6005-dorokarta-axias-40-eyro.html,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (40). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1i8n300boq8iydt4qw67b,cmta1i8g400bnq8iyw7ifw6pq,Fantasea,Δωροεπιταγή 100,,,https://www.fantasea.gr/product/doroepitagi-30-1032/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1frxq003fq8iydayuc6sk,cmta1frr8003eq8iy26h3rb97,Farmakeio4all,Δωροκάρτα 60 ευρώ,,,https://farmakeio4all.gr/product/dwrokarta-100-evrw-2/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb774sd0013dkiy6s1lutst,cmtb774mt0012dkiyq4k7d2ow,Feed Me,Feed Me Gift Card,,,https://www.feedmepetshop.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-giftcard-25e/,DENOMINATION_SPECIFIC_URL,URL gift-card segment contains an explicit currency amount (25). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb6uo3d001i3giyiq64l7pb,cmta5nnll000i54iywoggd8zt,Floraplant,GIFT CARD - Δωροκάρτα - Floraplant & Garden Center,,,https://floraplant.gr/gift-card/,CROSS_DOMAIN_MERCHANT_CLUSTER,Merchant has 2 cards; no merge/archive action is planned without a relation-aware keeper decision.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta5nnqb000j54iy5h71qhyd,cmta5nnll000i54iywoggd8zt,Floraplant,Δωροκάρτες - Floraplant,,,https://eshop.floraplant.gr/en/giftcards/,CROSS_DOMAIN_MERCHANT_CLUSTER,Merchant has 2 cards; no merge/archive action is planned without a relation-aware keeper decision.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1iad800bwq8iyw7ce55ti,cmta1ia7500bvq8iypdqd66ct,Funkymonkeyshoes,ΔΩΡΟΚΑΡΤΑ 30€ | 40€ | 50,,,https://funkymonkeyshoes.gr/product/gift-card/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ezdj000jq8iyh7o6gmjd,cmta1ez7o000iq8iykgtqu8z5,GC-TECH,ΔΩΡΟΚΑΡΤΑ ΤΩΝ 10 - GIFT CARD,,,https://gctech.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb7774t001fdkiyhs33c0v6,cmtb776zn001edkiyarmmetay,God Bless Women,25 CHF Gift card,,,https://godblesswomen.gr/products/25-chf-gift-card/236339811/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fk9b002pq8iyf5m36fcm,cmta1fk27002oq8iyhbxv0ee5,Grill me,ΔΩΡΟΚΑΡΤΑ 50 Ευρώ,,,https://grillme.gr/gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1icyu00c8q8iytwvndmek,cmta1icso00c7q8iyl4xfcphi,Harmanis,Δωροεπιταγή 300 ευρώ,,,https://harmanis.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1kqbn00maq8iyrbgsvpn7,cmta1kq4t00m9q8iynfm2daqb,Hobbylobby Yarns,Δωροεπιταγή 100,,,https://www.hobbylobby-yarns.gr/product/doroepitagi-100e/,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment contains an explicit currency amount (100). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb78fkx007odkiylrl8o7it,cmtb78ffp007ndkiyn4woc6vx,Hobbywood,ΔΩΡΟΚΑΡΤΑ 100€,,,https://www.hobbywood.gr/GIFTCARD100,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (100). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb779he001rdkiycol4bpk0,cmtb779c5001qdkiy6oykrbp5,Ioannou Cosmetics,Δωροκάρτα 50,,,https://www.ioannou-cosmetics.gr/shop/dwrokartes/dwrokarta-50-e/,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (50). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fj1o002lq8iyo5np81fy,cmta1fivj002kq8iypy583huf,Ipatios,Δωροκάρτα 100,,,https://ipatios.gr/c/gynaika/dwrokarta-gynaika/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fxm40041q8iyf19nk7km,cmta1fxg20040q8iyzetmsdo8,iQueens,iQueens: Το Ιδανικό Δώρο! Δωροκάρτες από 20€ έως 400€,,,https://www.iqueens.gr/el/dorokartes/309412-ilektroniko-kouponi-aksias-400-.html,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1f16s000rq8iy7vke82nt,cmta1f101000qq8iy6zg8n644,John-Andy,JOHN-ANDY Δωροεπιταγή 20 Ευρώ,,,https://www.john-andy.com/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1n88i00w2q8iyediptv4s,cmta1n82o00w1q8iyo9230d1u,Kaelego,Gift card-50,,,https://kaelego.gr/gift-card/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ksaz00miq8iyz8knfxq5,cmta1ks4x00mhq8iydfmn5xou,Kalousos,Δωροκάρτα (Gift Card) 50,,,https://www.kalousos.gr/el/dorokarta-gift-card-50eur.html,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1lj9c00piq8iynmfth5h9,cmta1lj2s00phq8iymc9sy8cd,Kantarzoglou,€150.00 Gift Card,,,https://www.kantarzoglou.gr/el/my-gift-cards/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ilzk00d8q8iy2h8zeglu,cmta1iltx00d7q8iyerhiz1p8,Kazi,Gift Card 80,,,https://kazi.gr/gift-card-519380-1.html,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (80). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ims300dcq8iy209yelks,cmta1imn100dbq8iyn4nhj89a,Kikoo,Δωροεπιταγή Kikoo 50€,,,https://kikoo.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1in6000deq8iyzrf26jcw,cmta1in0q00ddq8iy9ou6k8vv,Kois Optics,Kois Optics Gift Card,,,https://kois-optics.gr/,POSSIBLE_DUPLICATE_PROGRAM,Merchant has 2 cards; no merge/archive action is planned without a relation-aware keeper decision.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb7r3ne000bu8iyhr8e822r,cmta1in0q00ddq8iy9ou6k8vv,Kois Optics,KOIS Optics Gift Card,,,https://www.kois-optics.gr/el/products/giftcard,POSSIBLE_DUPLICATE_PROGRAM,Merchant has 2 cards; no merge/archive action is planned without a relation-aware keeper decision.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb785to006cdkiy9ubl9s4x,cmta1g5ei004sq8iyj1nwtg24,Kotsovolos,Gift Card - Δωροκάρτα | ΚΩΤΣΟΒΟΛΟΣ,,,https://www.kotsovolos.gr/pages/e-giftcard,CROSS_DOMAIN_MERCHANT_CLUSTER,Merchant has 2 cards; no merge/archive action is planned without a relation-aware keeper decision.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1g5lj004tq8iy2gi1o7hn,cmta1g5ei004sq8iyj1nwtg24,Kotsovolos,Kotsovolos Δωροκάρτα – Gift Card!,,,https://kotsovolos-b2b.giftcards-store.com/el,CROSS_DOMAIN_MERCHANT_CLUSTER,Merchant has 2 cards; no merge/archive action is planned without a relation-aware keeper decision.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1flev002rq8iyn4j6f4f1,cmta1fl7h002qq8iyqkgcjboc,Kounio,Δωροκάρτα - Gift Card - 25,,,https://www.kounio.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1n9za00w8q8iy7ywbxcsm,cmta1n9sv00w7q8iypja3wgnv,Krikisbeauty,Gift Card 20€ | https://krikisbeauty.gr/,,,https://krikisbeauty.gr/shop/gift-card-100e/,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment contains an explicit currency amount (100). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1grv5006uq8iye4j038gk,cmta1grl4006tq8iy8pmzmbvn,Laloo,Laloo Gift Card 30€,,,https://laloo.gr/el/250-gift-cards,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1inkb00dgq8iyu0pfa6d9,cmta1ineu00dfq8iyw5mpx7lq,Lamillou,Gift Card 100€ | La Millou,,,https://lamillou.gr/%CF%80%CF%81%CE%BF%CF%8A%CF%8C%CE%BD/gift-card-100e/,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment contains an explicit currency amount (100). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ldih00owq8iybi4h3dxo,cmta1ldb100ovq8iysbonr92k,Lauraashleyshop,Gift Card Laura Ashley,,,https://www.lauraashleyshop.gr/products/gift-card-laura-ashley,EXACT_URL_DUPLICATE_CLUSTER,Merchant has 2 cards; no merge/archive action is planned without a relation-aware keeper decision.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta421t70002t8iywrh9oyoy,cmta1ldb100ovq8iysbonr92k,Lauraashleyshop,Laura Ashley Δωροκάρτα – Gift Card,,,https://www.lauraashleyshop.gr/products/gift-card-laura-ashley,EXACT_URL_DUPLICATE_CLUSTER,Merchant has 2 cards; no merge/archive action is planned without a relation-aware keeper decision.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta4yrha002dsciywsr7shx4,cmta4yrb8002csciyx2ses6du,Leatherstudio,"Gift Card 25,00 - Leather Studio",,,https://www.leatherstudio.gr/el/products/copy-of-gift-card?srsltid=AfmBOoqpDrXIE_fA_yZRQ9z47-bZ1Ul0ITgf_sEZLCsb4M3B6YO5K3Xg,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fsds003hq8iywvbrxbq7,cmta1fs7o003gq8iylqjn4ind,LIAKOPOULOS Brands Store,GIFTCARD 100 (Δωροκάρτα),,,https://www.liakopoulos-store.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb78cvq007adkiylvhj4shj,cmtb78cqm0079dkiyfu94f14d,LTS GIFT CARD / ΚΑΡΤΑ ΔΩΡΟΥ,LTS GIFT CARD / ΚΑΡΤΑ ΔΩΡΟΥ,,,https://www.tattooathens.gr/blog/news/53-lts-gift-card,UNRESOLVED_MERCHANT_NAME,Merchant name appears generic/polluted and has no exact curated recovery decision.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ktry00moq8iyk8cnm3ts,cmta1ktlv00mnq8iym8klu36r,Luckytravel,Gift card €100 – €200 - Lucky Travel |,,,https://www.luckytravel.gr/product/giftcard/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1gsbd006wq8iy8x59y1jr,cmta1gs4h006vq8iydzfivov7,Maniashome,ΔΩΡΟΕΠΙΤΑΓΗ €20,,,https://maniashome.gr/proion/doroepitagi-e10/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
