status,merchantId,merchantName,merchantSlug,websiteUrl,finalWebsiteUrl,reasonCodes,candidateSource,candidateScore,candidateUrl,evidence,sha256,width,height,bytes
SAFE,cmtb7i26i000z04iyas90sthl,Mindful Touch,massage-gift-card-by-mindful-touch-in-chania-crete,https://massage-crete.com,https://massage-crete.com/,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET|OPERATOR_VISUALLY_APPROVED_FILENAME_RISK|IMAGE_VALIDATED,HEADER_IMAGE,245,https://massage-crete.com/wp-content/uploads/2025/04/FINAL-1-1030x295.jpg,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET_WITH_VISUAL_FILENAME_OVERRIDE,3dca1e5a62c0efa6502011dfb7eb95ad7faf568f1f20cddb9e0d19fafa306793,1030,295,57333
SAFE,cmtb6utaw00293giyc40zz7r9,www.katoflitavern.gr,www-katoflitavern-gr,https://katoflitavern.gr,https://katoflitavern.gr/,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,318,https://www.katoflitavern.gr/wp-content/uploads/2025/01/logo600px.webp,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET,f728cbb16f96675fe9c4502ab1ec249738a22149a15bda8aa53b1d82cbbe0c63,600,74,7462
