status,merchantId,merchantName,merchantSlug,websiteUrl,finalWebsiteUrl,reasonCodes,candidateSource,candidateScore,candidateUrl,evidence,sha256,width,height,bytes
SAFE,cmta1jcpl00glq8iyiewjd0bh,Ptbox,ptbox,https://ptbox.gr,https://ptbox.gr/,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,120,"https://static.wixstatic.com/media/c6d697_09ac46c1e8d74d0ea5581a73a5d1c9d5~mv2.jpg/v1/fill/w_168,h_168,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/c6d697_09ac46c1e8d74d0ea5581a73a5d1c9d5~mv2.jpg",OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET,e66b68e35110be80fa8ac7902934ace56f8e743b59e856c548d45aaba941668f,168,168,1672
SAFE,cmtb62r5h001u94iyasn3pt54,Radiodaysfashion,radiodaysfashion,https://radiodaysfashion.gr,https://radiodaysfashion.gr/,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,346,https://www.radiodaysfashion.gr/app/assets/images/radiodays-logo.svg,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET,8ec58eec03ad4e09a424e7d3237edd24d41f1a64cb98fe60f1a128cd00d85d20,208,63,4872
