status,merchantId,merchantName,merchantSlug,websiteUrl,finalWebsiteUrl,reasonCodes,candidateSource,candidateScore,candidateUrl,evidence,sha256,width,height,bytes
ERROR,cmtb7r49p000eu8iycsuq1r0y,MAC Cosmetics Greece,mac-cosmetics,https://maccosmetics.gr,,PAGE_HTTP_403,,,,,,,,
REVIEW,cmta5nrxg001654iyoybl2dln,Madeofglass,madeofglass,https://madeofglass.gr,https://madeofglass.gr/,STRONG_CANDIDATE_REJECTED|IMAGE_DIMENSIONS_TOO_SMALL:32x32,OG_IMAGE,114,http://madeofglass.gr/cdn/shop/files/favicon_ed8bdd32-57fa-4328-ad8b-2574936dfaf9.png?v=1764575952,og:image,,,,
ERROR,cmta1is0q00e1q8iyq80c6tz9,Mango,mango,https://mango.com,,PAGE_HTTP_403,,,,,,,,
REVIEW,cmtb77bot0022dkiyc1z2at3w,Manicurious,manicurious,https://manicurious.gr,https://www.manicurious.gr/,NO_AUTO_SAFE_CANDIDATE,SITE_ICON,-60,https://static.wixstatic.com/media/755fac_7ec05a4f6377404f9de15e00f14a58c7%7Emv2.jpg/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/755fac_7ec05a4f6377404f9de15e00f14a58c7%7Emv2.jpg,link rel=icon,,,,
REVIEW,cmta1lxzg00r3q8iyk2zswrtf,Massaha,massaha,https://massaha.gr,https://www.massaha.gr/,NO_AUTO_SAFE_CANDIDATE,OG_IMAGE,-45,"https://static.wixstatic.com/media/1046ee_5ca0982e8b874cd2bdaedfc5e806eb76~mv2.jpg/v1/fill/w_1000,h_1000,al_c/1046ee_5ca0982e8b874cd2bdaedfc5e806eb76~mv2.jpg",og:image,,,,
REVIEW,cmta1itzx00ebq8iyerir1tmb,Maziotisjewels,maziotisjewels,https://maziotisjewels.gr,https://www.maziotisjewels.gr/,NO_AUTO_SAFE_CANDIDATE,OG_IMAGE,-45,"https://static.wixstatic.com/media/e99dae_bf562667b0f74b26a36ffa4c7b012c47~mv2.jpg/v1/fill/w_2000,h_1270,al_c/e99dae_bf562667b0f74b26a36ffa4c7b012c47~mv2.jpg",og:image,,,,
REVIEW,cmtb7i26i000z04iyas90sthl,Mindful Touch,massage-gift-card-by-mindful-touch-in-chania-crete,https://massage-crete.com,https://massage-crete.com/,STRONG_CANDIDATE_REJECTED|ASSET_HTTP_404,SITE_ICON,50,https://massage-crete.com/Massage%20Crete%20Chania,link rel=icon,,,,
SAFE,cmtb6uwyz002t3giyzb40c9mw,Miniature Shoes,miniature-shoes,https://miniatureshoes.gr,https://miniatureshoes.gr/,OFFICIAL_PAGE|HEADER_IMAGE|SAME_SITE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,367,https://miniatureshoes.gr/wp-content/uploads/2020/03/cropped-logo-1-300x108.png,img:neve-site-logo skip-lazy brand Miniature Shoes Παιδικά παπούτσια,4ad28df50017692f345eb383407b2b9765a759e26de243c4e108ace704c4a9bd,300,108,29624
ERROR,cmta1nfxp00wvq8iy71vxcbpb,Minotavros,minotavros,https://minotavros.gr,,fetch failed,,,,,,,,
REVIEW,cmta1ixh000etq8iyrstbzf45,Misa,misa,https://misa.gr,https://www.misa.gr/,STRONG_CANDIDATE_REJECTED|ASSET_HTTP_404,HEADER_IMAGE,334,https://www.misa.gr/quality_auto/MISA%20LOGO.png,img:gRkIq0 sFiSiq img_comp-joymbfg8 apPOZK MISA LOGO,,,,
REVIEW,cmta1ixuq00evq8iyfw77ryfl,Moelian,moelian,https://moelian.gr,https://www.moelian.gr/,NO_AUTO_SAFE_CANDIDATE,OG_IMAGE,-29,"https://static.wixstatic.com/media/22c144_251042051ed04b6fb824caafab244086~mv2.png/v1/fill/w_1200,h_630,al_c/22c144_251042051ed04b6fb824caafab244086~mv2.png",og:image,,,,
REVIEW,cmta1izhy00f3q8iya0mr8ool,Movelab,movelab,https://movelab.gr,https://www.movelab.gr/,NO_AUTO_SAFE_CANDIDATE,SITE_ICON,-60,https://static.wixstatic.com/media/e9bdb2_b798c5250f9d41249cc73c3e2a6dc54b%7Emv2.jpg/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/e9bdb2_b798c5250f9d41249cc73c3e2a6dc54b%7Emv2.jpg,link rel=icon,,,,
REVIEW,cmta1j14200f9q8iy4qbjvx5d,Mycolours,mycolours,https://mycolours.gr,https://www.mycolours.gr/,NO_AUTO_SAFE_CANDIDATE,OG_IMAGE,-29,"https://static.wixstatic.com/media/aea10c_94fb46a58122486fb1823b3809a4e452~mv2.png/v1/fill/w_571,h_249,al_c/aea10c_94fb46a58122486fb1823b3809a4e452~mv2.png",og:image,,,,
REVIEW,cmta5nu7u001i54iy26l668bf,Myprotein,myprotein,https://myprotein.gr,https://www.myprotein.gr/,STRONG_CANDIDATE_REJECTED|ASSET_FETCH_FAILED|ASSET_NOT_IMAGE:binary/octet-stream,JSONLD_LOGO,184,https://object.gb-lon.thghosting.cloud/gb_lon_li_elysium_test_platform:brand-logos/altitude.svg,JSON-LD logo property,,,,
ERROR,cmta1lfel00p3q8iywla7k0oj,Nakas,nakas,https://nakas.gr,,PAGE_HTTP_403,,,,,,,,
ERROR,cmtb6uxpz002x3giyag7687wz,Nakasconcept,nakasconcept,https://nakasconcept.gr,,PAGE_HTTP_403,,,,,,,,
ERROR,cmtb6uygv00313giyphdd4xl4,Nativis,nativis,https://nativis.gr,,PAGE_HTTP_401,,,,,,,,
REVIEW,cmta421c00000t8iyz2ify6i3,Netflix,netflix,https://netflix.com,https://www.netflix.com/gr/,NO_AUTO_SAFE_CANDIDATE,SITE_ICON,-59,https://assets.nflxext.com/us/ffe/siteui/common/icons/nficon2016.png,link rel=apple-touch-icon,,,,
ERROR,cmt8fb1qo000e6kiyhr3vcqzi,Notino,notino,https://notino.gr,,PAGE_HTTP_403,,,,,,,,
ERROR,cmtb6uzla00373giydd6wqbju,Optika Liolios,δωροκαρτες,https://optikaliolios.gr,,PAGE_HTTP_403,,,,,,,,
REVIEW,cmta1j64i00ftq8iybi7vezby,Osteriamamma,osteriamamma,https://osteriamamma.gr,https://www.osteriamamma.gr/,NO_AUTO_SAFE_CANDIDATE,SITE_ICON,-60,https://static.wixstatic.com/media/18c2b8_9499890b7e0541e78d4e12a1df8a891a%7Emv2.jpg/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/18c2b8_9499890b7e0541e78d4e12a1df8a891a%7Emv2.jpg,link rel=icon,,,,
REVIEW,cmtb6uzyo00393giyijqh9v1h,Outdoorway,outdoorway-10-ευρω,https://outdoorway.gr,https://www.outdoorway.gr/,STRONG_CANDIDATE_REJECTED|ASSET_UNSUPPORTED_FORMAT,SITE_ICON,68,https://www.outdoorway.gr/favicon.ico,link rel=shortcut icon,,,,
ERROR,cmtb6v0di003b3giyxpscbnbo,Parenting Courses,2-parenting-courses,https://parentingcourses.gr,,fetch failed,,,,,,,,
REVIEW,cmt8pt4mw0006tgiyqx51cb45,Pat McGrath Labs,pat-mcgrath-labs,https://www.patmcgrath.com,https://www.patmcgrath.com/,STRONG_CANDIDATE_REJECTED|IMAGE_DIMENSIONS_TOO_SMALL:32x32,SITE_ICON,84,https://www.patmcgrath.com/cdn/shop/files/PMG_Favicon_32x32_Crown.png?crop=center&height=32&v=1695764494&width=32,link rel=icon,,,,
REVIEW,cmta1g4fk004oq8iywtnxd831,PCP Clothing,pcp-clothing,https://pcpclothing.com,https://www.pcpclothing.com/,STRONG_CANDIDATE_REJECTED|IMAGE_DIMENSIONS_TOO_SMALL:32x32,SITE_ICON,123,https://www.pcpclothing.com/image/catalog/digital/logos_icons/2022/012/favicon.jpg,link rel=icon,,,,
REVIEW,cmta1j9v800g9q8iy1nle1uqi,Pezzetta,pezzetta,https://pezzetta.gr,https://www.pezzetta.gr/,NO_AUTO_SAFE_CANDIDATE,OG_IMAGE,-45,"https://static.wixstatic.com/media/72f3dc_8b006bd4cd1b49b695cf33089781f9b5%7Emv2.jpg/v1/fit/w_2500,h_1330,al_c/72f3dc_8b006bd4cd1b49b695cf33089781f9b5%7Emv2.jpg",og:image,,,,
REVIEW,cmta1f2cv000wq8iyrguy8go3,PharmNet,pharmnet,https://pharmnet.gr,https://www.pharmnet.gr/el/,STRONG_CANDIDATE_REJECTED|ASSET_TOO_SMALL:282,SITE_ICON,139,https://www.pharmnet.gr/images/logos/1/Favicon_17x17_m3ea-ca.png,link rel=shortcut icon,,,,
NONE,cmta1nm6s00xjq8iyb6787fku,Piccolo Orso,piccolo-orso,https://piccolo-orso.gr,https://piccolo-orso.gr/,NO_LOGO_CANDIDATE,,,,,,,,
REVIEW,cmta1jarh00gdq8iyxtg67ir3,Pleasurefashion,pleasurefashion,https://pleasurefashion.gr,https://www.pleasurefashion.gr/,STRONG_CANDIDATE_REJECTED|ASSET_HTTP_404|ASSET_UNSUPPORTED_FORMAT,OG_IMAGE,153,https://www.pleasurefashion.gr/images/logo.jpg,og:image,,,,
REVIEW,cmtb78a1e006xdkiyci06sr0y,Plegmashop,plegmashop,https://plegmashop.gr,https://plegmashop.gr/,NO_AUTO_SAFE_CANDIDATE,SITE_ICON,-26,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_192,h_192/https://plegmashop.gr/wp-content/uploads/2020/11/cropped-plegma-circle-192x192.png",link rel=icon,,,,
SAFE,cmt79ihwt001h84iy9ye6u3j2,Prenatal,prenatal,https://prenatal.gr,https://prenatal.gr/,OFFICIAL_PAGE|JSONLD_LOGO|PAGE_REFERENCED_EXTERNAL_ASSET|IMAGE_VALIDATED,JSONLD_LOGO,134,https://storage.googleapis.com/prenatal-greece-public/2022/10/53a6c2b3-pt.png,JSON-LD logo ImageObject,416cb752880f30408136f705f6c2012b54c11d18c9daa772f291e3f4d09465bb,200,200,8384
REVIEW,cmta1g3ys004mq8iy3qs4ol62,Projectshops,projectshops,https://projectshops.gr,https://projectshops.gr/,STRONG_CANDIDATE_REJECTED|IMAGE_DIMENSIONS_TOO_SMALL:32x32,SITE_ICON,84,https://projectshops.gr/media/favicon/default/projectshops-favicon.png,link rel=icon,,,,
REVIEW,cmta1jcpl00glq8iyiewjd0bh,Ptbox,ptbox,https://ptbox.gr,https://www.ptbox.gr/,STRONG_CANDIDATE_REJECTED|ASSET_HTTP_404,HEADER_IMAGE,263,https://www.ptbox.gr/al_c,img:gRkIq0 sFiSiq img_comp-kxmyy09e apPOZK Pt Box Logo,,,,
SAFE,cmt8fb3lj000j6kiysgaap6u5,Public,public,https://public.gr,https://www.public.gr/,OFFICIAL_PAGE|OG_IMAGE|SAME_SITE_ASSET|IMAGE_VALIDATED,OG_IMAGE,181,https://www.public.gr/assets/images/img-logo.svg,og:image,cc77c73823b6663818b26df80c27396bcf5803a3f575c839cc468392c5439b27,141,50,1831
SAFE,cmt8hesrb000fa8iycuggb6wc,Puma Greece,puma-greece,https://eu.puma.com,https://eu.puma.com/de/en,OFFICIAL_PAGE|JSONLD_LOGO|PAGE_REFERENCED_EXTERNAL_ASSET|IMAGE_VALIDATED,JSONLD_LOGO,158,https://images.puma.net/images/fn/%7Eregional%7EEEA%7Eothers%7ELOGO%7EEEA_PUMA_Logo_Cat_with-Registration_Black_LOW-RES.png/fmt/jpg,JSON-LD logo property,fd09d266a6a40b820c603c2396f29112c2fa343ab806b002c1645f70bf30c057,1000,1000,31375
REVIEW,cmtb77y00005adkiya4pa2gzm,Quad & Buggy Safari Crete,quad-and-buggy-safari-crete,https://offroadcrete.gr,https://www.offroadcrete.gr/,STRONG_CANDIDATE_REJECTED|ASSET_HTTP_400,JSONLD_LOGO,299,https://www.offroadcrete.gr/logo.png,JSON-LD logo ImageObject,,,,
REVIEW,cmtb62r5h001u94iyasn3pt54,Radiodaysfashion,radiodaysfashion,https://radiodaysfashion.gr,https://www.radiodaysfashion.gr/,STRONG_CANDIDATE_REJECTED|ASSET_UNSUPPORTED_FORMAT,OG_IMAGE,98,https://www.radiodaysfashion.gr/app/assets/img/share-image.jpg,og:image,,,,
SAFE,cmta1g1rb004eq8iybuvsqb1m,Red Raven Eyewear,red-raven-eyewear,https://myredraven.com,https://myredraven.com/,OFFICIAL_PAGE|HEADER_IMAGE|SAME_SITE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,367,https://myredraven.com/cdn/shop/files/full_logo_2_header.png?v=1754747083&width=1000,img:header__logo-image header__logo-image--transparent,c9f85dd191541b10f2c124b8466fdaaddb840a06db8f893393c6447a1daf5652,1000,300,9280
REVIEW,cmta1geq4005lq8iyvs3k2pk8,Regalinas,regalinas,https://regalinas.gr,https://www.regalinas.gr/,NO_AUTO_SAFE_CANDIDATE,OG_IMAGE,98,https://www.regalinas.gr/icons/basic_image.jpg,og:image,,,,
REVIEW,cmta1evj10006q8iy32cz89b3,Rituals,rituals,https://rituals.com,https://www.rituals.com/,NO_AUTO_SAFE_CANDIDATE,SITE_ICON,-12,https://www.rituals.com/favicon.ico,link rel=icon,,,,
SAFE,cmt8l623g00165giyglxj5znv,Roblox,roblox,https://www.roblox.com,https://www.roblox.com/,OFFICIAL_PAGE|JSONLD_LOGO|PAGE_REFERENCED_EXTERNAL_ASSET|IMAGE_VALIDATED,JSONLD_LOGO,101,https://images.rbxcdn.com/fc3f3e3158fc20ebb5ccc972064ebfe6.png,JSON-LD logo property,c860364785c345a6e9f5ae6602709ace68b8e13734144ff91ef0ecf2033522be,1000,1000,9383
REVIEW,cmta1k1x700jhq8iyxupg6exd,Romeo,romeo,https://romeo.gr,https://www.romeo.gr/,NO_AUTO_SAFE_CANDIDATE,OG_IMAGE,-29,"https://static.wixstatic.com/media/c3c625_dc539d9ed94a4f84a748b2df1252228c%7Emv2.png/v1/fit/w_2500,h_1330,al_c/c3c625_dc539d9ed94a4f84a748b2df1252228c%7Emv2.png",og:image,,,,
SAFE,cmta1ewzn000aq8iyq8fpkvwb,Ryanair,ryanair,https://ryanair.com,https://www.ryanair.com/gr/el,OFFICIAL_PAGE|SITE_ICON|SAME_SITE_ASSET|IMAGE_VALIDATED,SITE_ICON,99,https://assets.ryanair.com/resources/ui/ryanair3.0/favicons/apple-touch-icon-120x120.png,link rel=apple-touch-icon,b86927108dd44419558c07e60bfc5c89865a4cc5230bbeed6f0e21d1538cd039,120,120,5412
SAFE,cmta1m13x00rfq8iy5t496suf,Sakkoulasbooks,sakkoulasbooks,https://sakkoulasbooks.gr,https://sakkoulasbooks.gr/,OFFICIAL_PAGE|HEADER_IMAGE|SAME_SITE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,334,https://sakkoulasbooks.gr/wp-content/uploads/2018/09/Logo-Sakkoulas.png,img:fusion-mobile-logo fusion-logo-link Εκδόσεις Αντ. Ν. Σάκκουλα Ε.Ε. Λογότυπο,938927ab255140287a81a6d8408a86f01ccf83353ba1b6740377416f60a3bd98,60,66,4492
ERROR,cmtb6v2jj003n3giy074shjfa,Sandalista,sandalista-gift-card,https://sandalista.gr,,PAGE_HTTP_403,,,,,,,,
REVIEW,cmtb7i1i0000w04iys9w2oqz8,Santorini Zen Spa,spa-gift-voucher-in-santorini,https://santorinizenspa.com,https://www.santorinizenspa.com/,NO_AUTO_SAFE_CANDIDATE,OG_IMAGE,114,https://www.santorinizenspa.com/uploads/4/6/1/4/46140597/tg010_orig.png,og:image,,,,
SAFE,cmta1nq7z00xzq8iyb6nd72za,Sbokos,sbokos,https://sbokos.gr,https://sbokos.gr/,OFFICIAL_PAGE|HEADER_IMAGE|SAME_SITE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,312,https://sbokos.gr/wp-content/uploads/2025/03/sbokos-1-150x48.png,img:attachment-full size-full wd-logo wd-main-logo Site logo,a1957748203a31e229e605ac41b6093ade521e8e7d61cc64774a81444ce44de8,150,48,2967
ERROR,cmtb62p1e001i94iydv5ldjzm,Send gifts and wishes to your beloved ones,send-gifts-and-wishes-to-your-beloved-ones,https://neraidochora.gr,,PAGE_HTTP_403,,,,,,,,
ERROR,cmt8fb4oz000o6kiylq2ujw83,Sephora,sephora,https://giftcard.sephora.gr,,fetch failed,,,,,,,,
ERROR,cmta1gwxy007dq8iy283ovzsf,Sfsonline,sfsonline,https://sfsonline.gr,,PAGE_HTTP_403,,,,,,,,
SAFE,cmta1fypk0046q8iyul7h6jis,SHEIN,shein,https://m.shein.com,https://m.shein.com/euqs/?cdn_rsite=cf&ref=m&rep=dir&ret=meuqs,OFFICIAL_PAGE|JSONLD_LOGO|PAGE_REFERENCED_EXTERNAL_ASSET|IMAGE_VALIDATED,JSONLD_LOGO,174,https://sheinm.ltwebstatic.com/pwa_dist/images/logo-c5a7025679.png,JSON-LD logo property,c21251b20abdef45c69b2cf00e88f1da2eb3b6eb41d6406ba6cbdeca32c274e7,96,96,2467
REVIEW,cmta1jepm00gtq8iy5j5m9fet,Simple City,simple-city,https://simple-city.gr,https://simple-city.gr/,STRONG_CANDIDATE_REJECTED|IMAGE_DIMENSIONS_TOO_SMALL:45x45,OG_IMAGE,114,https://simple-city.gr/skin/frontend/simple/city/images/simple_city.png,og:image,,,,
NONE,cmta1fenw0028q8iy6hk5qrpw,skakistikokentro.com,skakistikokentro-com,https://skakistikokentro.com,https://skakistikokentro.com/,NO_LOGO_CANDIDATE,,,,,,,,
REVIEW,cmta1nrq800y5q8iy9tcv8iqe,Skinpositive,skinpositive,https://skinpositive.gr,https://www.skinpositive.gr/,NO_AUTO_SAFE_CANDIDATE,SITE_ICON,-44,https://static.wixstatic.com/media/c1bc0e_eed105a32d8a4af3b02b0578cd5f5444%7Emv2.png/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/c1bc0e_eed105a32d8a4af3b02b0578cd5f5444%7Emv2.png,link rel=icon,,,,
REVIEW,cmtb6v3o2003t3giy697d01nq,Somatherapy,somatherapy,https://somatherapy.gr,https://somatherapy.gr/,STRONG_CANDIDATE_REJECTED|ASSET_HTTP_404,OG_IMAGE,98,https://somatherapy.gr/wp-content/uploads/2015/03/soma-therapy-and-spa-lagonisi-slider-151-300x118.jpg,og:image,,,,
REVIEW,cmta1gxff007fq8iy28qeo2n2,Sportcafe,sportcafe,https://sportcafe.gr,https://sportcafe.gr/,DUPLICATE_ASSET_HASH_ACROSS_MERCHANTS,HEADER_IMAGE,334,https://sportcafe.gr/wp-content/uploads/2025/12/logo_black-100x34.png,img:no-lazy custom-logo no-lazy custom-logo-link SportCafe,c74e3a630b8772c7591abe93cdb1bca293388966d0e4c064c9ea7404059e2d43,100,34,1745
ERROR,cmtb7r5dn000ku8iy3eejddyt,Sports Direct Greece,sports-direct,https://sportsdirect.gr,,PAGE_TIMEOUT,,,,,,,,
NONE,cmta1ezmz000kq8iyr2e7ujvq,Sportys,sportys,https://sportys.gr,http://www.sportys.gr/,NO_LOGO_CANDIDATE,,,,,,,,
REVIEW,cmt8l6430001b5giytuoenkc9,Steam,steam,https://store.steampowered.com,https://store.steampowered.com/,STRONG_CANDIDATE_REJECTED|ASSET_UNSUPPORTED_FORMAT,SITE_ICON,68,https://store.steampowered.com/favicon.ico,link rel=shortcut icon,,,,
REVIEW,cmta1fdbr0022q8iyso2oofv7,StefanouMarine,stefanoumarine,https://stefanoumarine.net,https://stefanoumarine.com/el-gr,WEBSITE_REDIRECTED_TO_DIFFERENT_DOMAIN,,,,,,,,
REVIEW,cmta1jjde00hdq8iymhdvuagw,Storegreece,storegreece,https://storegreece.gr,https://www.lego.storegreece.gr/,NO_AUTO_SAFE_CANDIDATE,SITE_ICON,-75,https://lego.azureedge.net/favicon-lego.ico?k=web-7488dbddf6,link rel=icon,,,,
REVIEW,cmta1jjvp00hfq8iy74s2thdz,Storybook,storybook,https://storybook.gr,https://www.storybook.gr/,NO_AUTO_SAFE_CANDIDATE,SITE_ICON,-44,https://static.wixstatic.com/media/a6e7bc_faa4af6faa364d99910b215d4e9bce14%7Emv2.png/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/a6e7bc_faa4af6faa364d99910b215d4e9bce14%7Emv2.png,link rel=icon,,,,
ERROR,cmta1jkwi00hjq8iy1ommjcbj,Sunsandclouds,sunsandclouds,https://sunsandclouds.gr,,fetch failed,,,,,,,,
REVIEW,cmta1nv0400yhq8iywl3ocjxp,Symmetria,symmetria,https://symmetria.gr,https://www.symmetria.com/el/,WEBSITE_REDIRECTED_TO_DIFFERENT_DOMAIN,,,,,,,,
REVIEW,cmta1jlyd00hnq8iyz32uf5a8,T Support,t-support,https://t-support.gr,https://t-support.gr/,STRONG_CANDIDATE_REJECTED|IMAGE_DIMENSIONS_TOO_SMALL:16x16,SITE_ICON,84,https://t-support.gr/image/catalog/tsupport.png,link rel=icon,,,,
ERROR,cmta1jo5l00hvq8iyyy7qivp0,Tempus,tempus,https://tempus.gr,,PAGE_HTTP_403,,,,,,,,
REVIEW,cmtb7hygt000g04iyr77czbp5,The Ultimate Travel Gift,the-ultimate-travel-gift,https://divaniacropolishotel.com,https://divaniacropolishotel.com/,DUPLICATE_ASSET_HASH_ACROSS_MERCHANTS,SITE_ICON,81,https://divaniacropolishotel.com/wp-content/uploads/2025/05/fav_120x120.png,link rel=icon,d8cdf498aba1399b4cb05ad8867e6e5ee1c85974ea45d425591f8a8f2334a75b,120,120,5471
ERROR,cmta1m2se00rlq8iybu8clfeq,Theknittingclub,theknittingclub,https://theknittingclub.gr,,PAGE_HTTP_403,,,,,,,,
NONE,cmta1m3qd00rpq8iyigim5svy,Theplants,theplants,https://theplants.gr,https://theplants.gr/cgi-sys/suspendedpage.cgi,NO_LOGO_CANDIDATE,,,,,,,,
REVIEW,cmta1fozl0036q8iyfva5aozo,Thomann,thomann,https://thomann.de,https://www.thomann.gr/,WEBSITE_REDIRECTED_TO_DIFFERENT_DOMAIN,,,,,,,,
REVIEW,cmta1jqky00i5q8iy694cggyt,Tinytoes,tinytoes,https://tinytoes.gr,https://www.tinytoes.gr/,STRONG_CANDIDATE_REJECTED|ASSET_UNSUPPORTED_FORMAT,SITE_ICON,68,https://www.tinytoes.gr/wp-content/themes/tinytoes/images/favico.ico,link rel=shortcut icon,,,,
ERROR,cmta1l9iw00ofq8iy7s34mm5k,Travelagency,travelagency,https://travelagency.gr,,fetch failed,,,,,,,,
NONE,cmta1m4q100rtq8iy63n4cf58,Tresorjewelry,tresorjewelry,https://tresorjewelry.gr,https://tresorjewelry.gr/,NO_LOGO_CANDIDATE,,,,,,,,
ERROR,cmta1gyrx007lq8iyc6lx7l6y,Tsakirismallas,tsakirismallas,https://tsakirismallas.gr,,PAGE_HTTP_403,,,,,,,,
ERROR,cmtb62w7u002m94iy9i8ttccn,Tudorhall,tudorhall,https://tudorhall.gr,,PAGE_HTTP_403,,,,,,,,
ERROR,cmta4z66f0042sciyfrs0qo0w,Ullapopken,ullapopken,https://ullapopken.gr,,fetch failed,,,,,,,,
REVIEW,cmta1laev00ojq8iyj7h4kwoj,Unisport,unisport,https://unisport.gr,https://www.unisport.gr/,STRONG_CANDIDATE_REJECTED|ASSET_UNSUPPORTED_FORMAT,JSONLD_LOGO,228,https://www.unisport.gr/favicon.ico,JSON-LD logo ImageObject,,,,
REVIEW,cmta1juzk00inq8iymdkvh13b,Verandadelvino,verandadelvino,https://verandadelvino.gr,https://www.verandadelvino.gr/,NO_AUTO_SAFE_CANDIDATE,OG_IMAGE,-45,"https://static.wixstatic.com/media/0f013c_8c200634d8484cf082dfa936db730ec8~mv2.jpg/v1/fill/w_800,h_800,al_c/0f013c_8c200634d8484cf082dfa936db730ec8~mv2.jpg",og:image,,,,
ERROR,cmtb6v7d1004d3giyepud24ns,Vinoultura gift cart,vinoultura-gift-cart,https://vinoultura.gr,,fetch failed,,,,,,,,
REVIEW,cmta1h0ki007tq8iy9qwn9glu,Vivliopoleiopataki,vivliopoleiopataki,https://vivliopoleiopataki.gr,https://vivliopoleiopataki.gr/,STRONG_CANDIDATE_REJECTED|ASSET_UNSUPPORTED_FORMAT,SITE_ICON,68,https://vivliopoleiopataki.gr/media/favicon/default/favicon.ico,link rel=icon,,,,
REVIEW,cmtb7i4fg001a04iyu5nzeowe,Wellness Gift Cards,wellness-gift-cards,https://omhomestudio.com,https://www.omhomestudio.com/,NO_AUTO_SAFE_CANDIDATE,OG_IMAGE,-29,"https://static.wixstatic.com/media/e2c13c_08f31e7562934fe98ce42c95debfb652%7Emv2.png/v1/fit/w_2500,h_1330,al_c/e2c13c_08f31e7562934fe98ce42c95debfb652%7Emv2.png",og:image,,,,
ERROR,cmta4z8pw004csciymdcih8iu,Wildsouls,wildsouls,https://wildsouls.gr,,PAGE_HTTP_403,,,,,,,,
REVIEW,cmta1jxbr00ixq8iy0ji2ui9e,Winewalkers,winewalkers,https://winewalkers.gr,https://www.winewalkers.gr/,NO_AUTO_SAFE_CANDIDATE,OG_IMAGE,-45,"https://static.wixstatic.com/media/407b64_626bb4ea729e46b1b3f9c4cafea25ab3%7Emv2.jpg/v1/fit/w_2500,h_1330,al_c/407b64_626bb4ea729e46b1b3f9c4cafea25ab3%7Emv2.jpg",og:image,,,,
ERROR,cmtb6utaw00293giyc40zz7r9,www.katoflitavern.gr,www-katoflitavern-gr,https://katoflitavern.gr,,fetch failed,,,,,,,,
REVIEW,cmta1jy9c00j1q8iyyfjvma71,Xmode,xmode,https://xmode.gr,https://www.xmode.gr/,NO_AUTO_SAFE_CANDIDATE,SITE_ICON,-44,https://static.wixstatic.com/media/50dfb7_af1ab90840a842b9a0f4d1ca9f331e3a%7Emv2.png/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/50dfb7_af1ab90840a842b9a0f4d1ca9f331e3a%7Emv2.png,link rel=icon,,,,
ERROR,cmta1jz6300j5q8iy6awj1k2h,You,you,https://you.gr,,PAGE_HTTP_403,,,,,,,,
REVIEW,cmta1h2f10081q8iyet5ax0sh,Zalando,zalando,https://zalando.gr,https://www.zalando.gr/,NO_AUTO_SAFE_CANDIDATE,SITE_ICON,-26,https://mosaic01.ztat.net/zds/assets/favicon/zalando-app-touch-icon-180-lagom-v2.png,link rel=apple-touch-icon,,,,
REVIEW,cmtb77twd004odkiyt5u3ep1e,Αγοράστε μια δωροεπιταγή,αγοραστε-μια-δωροεπιταγη,https://cheapet.gr,https://cheapet.gr/,STRONG_CANDIDATE_REJECTED|SITE_ICON_TOO_SMALL:372x52,SITE_ICON,50,https://cheapet.gr/image/data/14-xronia-cheapet.gr.jpg,link rel=icon,,,,
REVIEW,cmtb77srp004idkiywlcqejho,Αγοράστε μία Δωροκάρτα,αγοραστε-μια-δωροκαρτα,https://bekids.gr,https://bekids.gr/,STRONG_CANDIDATE_REJECTED|ASSET_TOO_SMALL:271,SITE_ICON,66,https://bekids.gr/image/catalog/graphics/favicon.png,link rel=icon,,,,
ERROR,cmta4y9p8000csciy38yiy1ff,Δωροκάρτα Beababy e,δωροκαρτα-beababy-e,https://beababy.gr,,PAGE_HTTP_403,,,,,,,,
NONE,cmta4yjki001gsciyo7tcjy02,Δωροκάρτα από την Harpy Clothing 2026,δωροκαρτα-απο-την-harpy-clothing-2026,https://harpy.gr,https://harpy.gr/cgi-sys/suspendedpage.cgi,NO_LOGO_CANDIDATE,,,,,,,,
REVIEW,cmta4yf3d000ysciy2zdlqyzw,Ηλεκτρονική Δωροκάρτα - SportCafe,ηλεκτρονικη-δωροκαρτα-sportcafe,https://el.sportcafe.gr,https://el.sportcafe.gr/,DUPLICATE_ASSET_HASH_ACROSS_MERCHANTS,HEADER_IMAGE,334,https://sportcafe.gr/wp-content/uploads/2025/12/logo_black-100x34.png,img:no-lazy custom-logo no-lazy custom-logo-link SportCafe,c74e3a630b8772c7591abe93cdb1bca293388966d0e4c064c9ea7404059e2d43,100,34,1745
