status,merchantId,merchantName,merchantSlug,websiteUrl,finalWebsiteUrl,reasonCodes,candidateSource,candidateScore,candidateUrl,evidence,sha256,width,height,bytes
SAFE,cmta1mlfc00tjq8iy0c3ybipq,Beautyclinic,beautyclinic,https://beautyclinic.gr,https://beautyclinic.gr/,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,279,https://beautyclinic.gr/images/loglast.png,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET,72f7d3866c43c98d667e60e2bc20625a134733dee70c2661d4bd8a0d638ec4ea,600,237,54478
REVIEW,cmta1hwv400anq8iyxlzbv2x8,Desenio,desenio,https://desenio.gr,https://desenio.gr/,OPERATOR_CURATED_SOURCE_REJECTED|ASSET_HTTP_429,HEADER_IMAGE,346,https://desenio.gr/_next/static/immutable/media/logo.13n5i0xk0pj1q.svg,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET,,,,
REVIEW,cmt8fb4oz000o6kiylq2ujw83,Sephora,sephora,https://giftcard.sephora.gr,https://giftcard.sephora.gr/,OPERATOR_CURATED_SOURCE_REJECTED|ASSET_FETCH_FAILED,HEADER_IMAGE,334,https://giftcard.sephora.gr/merchant/logo.png?v=20260904,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET,,,,
SAFE,cmta1jlyd00hnq8iyz32uf5a8,T Support,t-support,https://t-support.gr,https://t-support.gr/,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,334,https://t-support.gr/catalog/view/theme/vitalia/images/logos/logo-tsupport.png,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET,c86a66e87a6844fd27408209d74e68358056fbca20d7be45ecdc924f36897a5d,332,80,15863
SAFE,cmtb77twd004odkiyt5u3ep1e,Αγοράστε μια δωροεπιταγή,αγοραστε-μια-δωροεπιταγη,https://cheapet.gr,https://cheapet.gr/,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET|IMAGE_VALIDATED,HEADER_IMAGE,316,https://cheapet.gr/image/data/cpet-logo-new-13.png,OPERATOR_CURATED_FROM_RENDERED_OFFICIAL_PAGE_ASSET,ebfe538955ed5c3861eda5e3e9036d8474d1ae17c18cdce5f10bc66aeebe1982,372,52,21688
