score,domain,merchant_name,possible_official_url,title,snippet,query,clean_bucket,clean_reason
100,24hr.gr,"Netflix Prepaid Gift card online 15,00€ - 24hr.gr το delivery ...","https://www.24hr.gr/el/%CF%80%CF%81%CE%BF%CF%8A%CF%8C%CE%BD%CF%84%CE%B1/tv-prepaid-cards/tv-prepaid-cards/netflix-prepaid-gift-card-online-15,00%E2%82%AC/%CE%B1%CF%81%CF%87%CE%AE=312?srsltid=AfmBOooLS5lKrCYe8jRwzluogBXkAm9aAKjlybp_SxCrSkAy_2ZuW6Oj","Netflix Prepaid Gift card online 15,00€ - 24hr.gr το delivery ...","Netflix Prepaid Gift card online 15,00€ Με τη Netflix Prepaid Gift card ... Pet Shop. Για τον σκύλο · Για τη γάτα. Για Παιδιά. Παιχνίδια · Συλλογές Χαρτάκια ...","site:.gr ""pet shop"" ""gift card""",REJECT,known_false_positive_or_reseller
100,blog.easytechnology.gr,Steam gift card greece Αρχεία - Blog.EasyTechnology.gr,https://blog.easytechnology.gr/tag/steam-gift-card-greece/,Steam gift card greece Αρχεία - Blog.EasyTechnology.gr,"... gift card greece, Steam redeem Code, steam δωροκαρτα, δωροκαρτα steam, πώς να κατεβάσω το steam στον υπολογιστή, στεαμ dvrokarta. Πάμε στο EasyTechnology.gr ...","""technology"" ""gift card"" Greece",REJECT,unsafe_subdomain
100,blog.germanos.gr,Τι δώρο να πάρω; E,https://blog.germanos.gr/articles/reviews-guides/germanos-e-gift-card-fetos-ta-hristoygenna-harise-toys-oti-theloyn,Τι δώρο να πάρω; E-Gift Card - G BLOG,"Η ΓΕΡΜΑΝΟΣ e-Gift Card είναι το ιδανικό δώρο για τα Χριστούγεννα γιατί προσφέρει ευελιξία, άνεση, άμεση αγορά και πλήθος επιλογών.","""toys"" ""gift card"" Greece",REJECT,unsafe_subdomain
100,cosmodata.gr,Hp Gift Card Products,https://www.cosmodata.gr/category/2122/hp-gift-card-products,Hp Gift Card Products,Hp Gift Card Products. ... Hobby & Αθλητισμός · Θαλάσσια Scooter & Σανίδες · Σανίδες SUP. Ακολουθήστε μας ...,"site:.gr ""hobby"" ""gift card""",REJECT,third_party_hp_gift_card
100,deltarestaurant.gr,Gift Voucher,https://deltarestaurant.gr/portfolio/gift-card/,Gift Voucher,... Restaurant ... 920.00. Offer a gift card – Choose the ...,"""restaurant"" ""gift card"" Greece",REJECT,non_merchant_or_design_software_signal
100,demo.forward.gr,Gift Voucher,https://demo.forward.gr/product/gift-voucher/,Gift Voucher,Tools · Gift Voucher · Service · SKI · Skis · Ski Boots · Ski Poles · Ski Wear · Jackets · Pants · Gloves · Base Layers · Headwear · Accessories · Goggles ...,"""tools"" ""gift voucher"" Greece",REJECT,unsafe_subdomain
100,desertcart.gr,Amazon eGift Card,https://www.desertcart.gr/products/168927122-amazon-digital-gift-card-instant-email-or-text-delivery,Amazon eGift Card,"Unlock instant joy with the ultimate flexible gift card experience! NO HIDDEN FEES - Pay exactly what you want—no extra charges, no postage, ...","site:.gr ""electronics"" ""gift card""",REJECT,known_false_positive_or_reseller
100,dim-ension.gr,G&I Gift Voucher - Dimension Web & Graphic Design Portfolio,http://www.dim-ension.gr/giftvoucher.html,G&I Gift Voucher - Dimension Web & Graphic Design Portfolio,"G&I Gift Voucher ... The design follows the same design guidelines as their website with beautiful photography, clean typography and elegant transparencies.","""photography"" ""gift voucher"" Greece",REJECT,non_merchant_or_design_software_signal
100,easytechnology.gr,Steam Wallet Gift Card - 50 EUR Key in category ...,https://www.easytechnology.gr/information-technology-and-tablet/computers/pc-games/steam-wallet-gift-card-50-eur-steam-key,Steam Wallet Gift Card - 50 EUR Key in category ...,Steam Wallet Gift Card - 50 EUR Key in category Information Technology and Tablet/Computers/PC Games. Find it at Easy Technology.,"site:.gr ""electronics"" ""gift card""",REJECT,known_false_positive_or_reseller
100,fnet.gr,Xbox Gift Card 10€ Digital Key - fnet.gr,https://fnet.gr/xbox-gift-card-10e-digital-key/,Xbox Gift Card 10€ Digital Key - fnet.gr,Κατηγορία προϊόντων καταστήματος: Gaming & Παιχνίδια>Gift Cards - Live Cards> Xbox: Xbox Gift Card ... Xbox Gift Card 10€ Digital Key. €10.00.,"site:.gr ""gaming"" ""gift card""",REJECT,known_false_positive_or_reseller
100,freelancer.gr,Entry #18 by anaczq for Creation of a gift voucher,https://www.freelancer.gr/contest/creation-of-a-gift-voucher-2192900-byentry-74522040,Entry #18 by anaczq for Creation of a gift voucher,Creation of a gift voucher. Freelancer: anaczq. 0. Share: Report Entry. Reject Entry Award Entry Buy Entry for €10 EUR. Winner. Runner Up. Processing.,"site:.gr ""gift voucher""",REJECT,known_false_positive_or_reseller
100,fuel.com.gr,Fuel Gift Cards,https://www.fuel.com.gr/el/about-gift-cards,Fuel Gift Cards,"ΧΑΡΙΣΕ ΜΙΑ ΔΩΡΟΚΑΡΤΑ. Διάλεξε την δωροκάρτα σου με το design και το ποσό της επιλογής σου και θα σταλεί άμεσα στο αγαπημένο σου πρόσωπο, μέσω email ή SMS.","site:.com.gr ""δωροκάρτα""",REJECT,non_merchant_or_design_software_signal
100,futuresoft.gr,Vouchers & gift cards Software Solution,https://futuresoft.gr/solutions/vouchers-gift-cards,Vouchers & gift cards Software Solution,What is a gift card software? Gift card software is a software used by ... Cosmetics · Electronics · Jewellery · Clothing and Accessories · Shoes · Pet Shops.,"site:.gr ""cosmetics"" ""gift card""",REJECT,known_false_positive_or_reseller
100,lifo.gr,Skroutz gift card: Οι 5 καλύτερες ιδέες για να ...,https://www.lifo.gr/thegoodlifo/good-living/skroutz-gift-card-oi-5-kalyteres-idees-gia-na-hrisimopoiiseis-ti-dorokarta,Skroutz gift card: Οι 5 καλύτερες ιδέες για να ...,"Ο λόγος για την ηλεκτρονική δωροκάρτα του Skroutz, η οποία όχι απλώς ... Good Living / Σπιτικό παγωτό, home cinema, garden party: Ζήσ'το όπως ...","site:.gr ""cinema"" ""δωροκάρτα""",REJECT,known_false_positive_or_reseller
100,ubuy.com.gr,Amazon Physical Gift Card in a Gift Box | Any Greece,https://www.ubuy.com.gr/en/product/337IEMNO-amazon-com-gift-card-in-a-black-gift-box-classic-black-card-design?srsltid=AfmBOoq3prQ9ZqkkfT7my_NX151o793SGyGdYI47uwIrjvgjPuW7w_L_,Amazon Physical Gift Card in a Gift Box | Any Greece,Amazon Physical Gift Card in a Gift Box | Any Occasion. Item #: 7453552. 0 ratings Write a review. Availability : Out of stock. us Imported from USA store.,"site:.com.gr ""gift card""",REJECT,non_merchant_or_design_software_signal
100,workwide.gr,Gift cards - Workwide – Design,https://www.workwide.gr/gift-cards/,Gift cards - Workwide – Design,What is the difference between an e-Gift Card and physical Gift Card? A ... Decor. Subscribe us: Download App on Mobile: 15% discount on your first ...,"site:.gr ""decor"" ""gift card""",REJECT,non_merchant_or_design_software_signal
