action,domain,keep_id,duplicate_id,duplicate_name,production_id,production_name,source_name,reason
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poihz006yzsiyhzatzalp,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poill006zzsiygq5adllg,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poiph0070zsiyh1pz1l2f,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poisu0071zsiyvscfk3fu,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poivp0072zsiylfjnz8r3,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poizd0073zsiy56bh641b,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poj2i0074zsiyl5s31092,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poj660075zsiyh3hb2w6z,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poj9b0076zsiy6o9pihmg,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pojcu0077zsiy33127j8k,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pojgi0078zsiyi997hc7n,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pojkb0079zsiyfhhwfomc,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pojnc007azsiy0pu3se4t,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pojqv007bzsiy02pv7unk,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pojub007czsiymyz0106s,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pojxc007dzsiyzfjkokbz,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pok11007ezsiyzh2otg8u,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pok4x007fzsiy7xj8puzc,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pok8r007gzsiy84uhzm3i,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pokce007hzsiy5ewlag7x,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pokg1007izsiy2z4zu0ew,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pokjp007jzsiy34jhn397,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poknc007kzsiy3t2rgxwv,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pokqx007lzsiywews6c2p,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pokuc007mzsiy8th3wf8j,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pokxy007nzsiyg0njbpkm,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pol20007ozsiy5gmc3woy,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pol58007pzsiyash57cko,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pol8k007qzsiyrt0zro27,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8polc4007rzsiym6njsoxo,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8polff007szsiyvlofqs7i,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poljk007tzsiy9bosde8e,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8polmp007uzsiyvzcw7r3k,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8polpr007vzsiy4sh34nbf,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8polt6007wzsiyu4pxtpi1,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8polwo007xzsiyzdxk0ac5,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pom07007yzsiy16mjqhfk,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pom3t007zzsiylqedha26,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pom700080zsiyk4r9p5gy,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pomam0081zsiymiedyop6,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pomdo0082zsiybg7k4upj,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pomhc0083zsiy415n7ftd,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pomll0084zsiy1rd63gyt,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pomos0085zsiy64tc77bd,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pomsj0086zsiynwexyl48,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pomvv0087zsiyrrxpptk8,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pomzs0088zsiykdwq2md7,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pon3d0089zsiy75iz2m1q,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pon6u008azsiytlogqb0p,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pona9008bzsiyb10y1e6t,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pondi008czsiyswqx7klq,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pongk008dzsiyylld8wmw,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8ponk2008ezsiyluej4aui,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8ponnp008fzsiyajmljse5,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8ponr1008gzsiytv1yf0n7,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8ponul008hzsiy3d6814u2,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8ponxz008izsiy8jj9t0sy,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poo1l008jzsiy9cm6g8eh,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poo52008kzsiywiv5ap0z,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poo8n008lzsiyjngzodvc,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poobt008mzsiyoe2s6sw0,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poofi008nzsiyr2jmh77w,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pooj6008ozsiyh2l7m0w6,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poomk008pzsiyk9x0oxbf,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poopm008qzsiyfl93fo8l,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poot3008rzsiy6ro8tuh5,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poown008szsiyzk8udiv8,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8poozp008tzsiy8cjg5bab,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pop37008uzsiyhfikuee4,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pop6q008vzsiyu3oxgsya,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8pop9v008wzsiy43gv8v0i,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,adidas.gr,cmt8pnz8e001izsiyitmhq48b,cmt8popdb008xzsiyv7momsf1,Adidas,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,airbnb.com,,cmt8ht5za000masiyjbytaosa,Airbnb,cmt8l5oqd00005giycgy0pz6b,Airbnb,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,amazon.de,,cmt8m7wx9000bb8iysyyicou4,Amazon,cmt8nqtz900000oiy5f4y48na,Amazon,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,anastasiabeverlyhills.com,cmt8o5lbq000fo4iy7qbmqu5l,cmt8o5lfa000go4iyg2felkuj,Anastasia Beverly Hills,,,Official Site Discovery v3,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,angrynerd.gr,cmt8pnx79000xzsiyyio1gjis,cmt8po1r20027zsiynsz3xu2d,AngryNerd,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,answear.gr,,cmt8hx4kn001casiysq6822dy,Answear Greece,cmt8l5ph500055giy9pepw2jm,Answear Greece,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,apparelstores.gr,cmt8po0rc001xzsiyj2qm6vqh,cmt8po5530036zsiynntopm9q,ApparelStores,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,apparelstores.gr,cmt8po0rc001xzsiyj2qm6vqh,cmt8po8tu0047zsiyd0y4o8d0,ApparelStores,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,apparelstores.gr,cmt8po0rc001xzsiyj2qm6vqh,cmt8pobky004yzsiy2dj8rop6,ApparelStores,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,apparelstores.gr,cmt8po0rc001xzsiyj2qm6vqh,cmt8podkq005izsiy49na2wdn,ApparelStores,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,astrongameclub.gr,cmt8pnyo7001czsiy2yfdw7zz,cmt8po37k002mzsiyqntx277i,Astrongameclub,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,astrongameclub.gr,cmt8pnyo7001czsiy2yfdw7zz,cmt8po79b003rzsiy6nfq6ymk,Astrongameclub,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,atticadps.gr,,cmt7168y30016cgiysfnqy64w,attica,cmt79idez000584iydg3oewe8,attica,Official Website Scanner,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,babydream.gr,cmt8pnwpa000szsiy00nf3vmb,cmt8po1g60024zsiykdfzefwz,Babydream,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,babydream.gr,cmt8pnwpa000szsiy00nf3vmb,cmt8po5ub003dzsiymffh4llr,Babydream,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,babydream.gr,cmt8pnwpa000szsiy00nf3vmb,cmt8po9jg004ezsiyklk0hdz7,Babydream,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,barequip.gr,cmt8po0o0001wzsiykfr1d3iw,cmt8po51n0035zsiy8yv5w9u9,Barequip.gr,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,bonsaihome.gr,cmt8pnyyk001fzsiyc2lz95co,cmt8po3ih002pzsiywbkii2ez,Bonsai Home,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,bonsaihome.gr,cmt8pnyyk001fzsiyc2lz95co,cmt8po7jj003uzsiylm29qy4q,Bonsai Home,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,celestino.gr,,cmt8h32va000byoiyimy4vg23,Celestino,cmt8hel9g0000a8iyg8p0ioj7,Celestino,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,chicbee.gr,cmt8pnzvn001ozsiya71tprjd,cmt8po49y002xzsiy57ni24c9,Chicbee,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,cosmossport.gr,,cmt71fvyh000hl0iyf7hkh2ns,Cosmos Sport,cmt79idzw000b84iysotz7chu,Cosmos Sport,Cosmos Sport,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,cosmossport.gr,,cmt9s0luj000ikciyf7uzddkh,Cosmos Sport,cmt79idzw000b84iysotz7chu,Cosmos Sport,Kouponia365 Gift Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,decathlon.com.gr,cmt8hag7i001yyoiy9eo2c5vr,cmt9s5kmp000ozwiykx06ney1,Decathlon Greece,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
